trade_id,market,seed,system,query_ticker,decision_date,execution_date,neighbor_rank,neighbor_market,neighbor_ticker,neighbor_date,cosine_similarity,normalized_weight,realized_return_63d,realized_drawdown_63d,clean_normalized_weight,clean_neighbor_rank
TRD_Brazil_7_P3_009,Brazil,7,P3,B3SA3.SA,2024-04-15,2024-04-16,21,Brazil,PETR4.SA,2015-02-04,0.8208,0.0261,0.3743,-0.1856,0.03262500000000001,16
TRD_Brazil_7_P3_009,Brazil,7,P3,B3SA3.SA,2024-04-15,2024-04-16,22,Brazil,RADL3.SA,2015-02-25,0.8194,0.0236,0.3082,-0.0885,0.029500000000000002,17
TRD_Brazil_7_P3_009,Brazil,7,P3,B3SA3.SA,2024-04-15,2024-04-16,23,Brazil,RAIL3.SA,2017-06-15,0.8179,0.0211,0.2109,-0.021,0.026375000000000003,18
TRD_Brazil_7_P3_009,Brazil,7,P3,B3SA3.SA,2024-04-15,2024-04-16,24,Brazil,RENT3.SA,2015-04-02,0.8165,0.0185,-0.1736,-0.1809,0.023125,19
TRD_Brazil_7_P3_009,Brazil,7,P3,B3SA3.SA,2024-04-15,2024-04-16,25,Brazil,SUZB3.SA,2015-04-23,0.815,0.016,0.0065,0.0,0.02,20
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,6,US,ISRG,2014-04-16,0.8427,0.064,-0.0793,-0.1654,0.08,1
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,7,US,LMT,2014-05-06,0.8412,0.0615,0.0295,-0.0365,0.076875,2
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,8,US,META,2014-05-23,0.8398,0.0589,0.2155,-0.0196,0.07362500000000001,3
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,9,US,MSFT,2014-06-12,0.8383,0.0564,0.1654,-0.0071,0.07050000000000001,4
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,10,US,NOC,2014-07-01,0.8369,0.0539,0.1001,-0.0183,0.067375,5
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,11,US,NVDA,2014-07-21,0.8354,0.0514,-0.0568,-0.092,0.06425,6
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,12,US,ORCL,2014-08-07,0.834,0.0488,-0.0065,-0.0943,0.061000000000000006,7
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,13,US,REGN,2014-08-26,0.8325,0.0463,0.1573,-0.096,0.057875,8
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,14,US,V,2014-09-15,0.831,0.0438,0.1986,-0.0906,0.05475,9
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,15,Brazil,B3SA3.SA,2014-10-10,0.8296,0.0413,-0.2192,-0.2749,0.05162500000000001,10
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,16,Brazil,EQTL3.SA,2014-10-29,0.8281,0.0387,0.0969,-0.0255,0.048375,11
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,17,Brazil,ITUB4.SA,2014-11-17,0.8267,0.0362,0.0612,-0.0864,0.045250000000000005,12
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,18,Brazil,KLBN11.SA,2016-01-05,0.8252,0.0337,-0.1931,-0.1765,0.042125,13
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,19,Brazil,LREN3.SA,2014-12-26,0.8237,0.0312,0.2044,-0.0745,0.039,14
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,20,Brazil,MGLU3.SA,2015-01-16,0.8223,0.0286,-0.3093,-0.3392,0.035750000000000004,15
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,21,Brazil,PETR4.SA,2015-02-04,0.8208,0.0261,0.3743,-0.1856,0.03262500000000001,16
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,22,Brazil,RADL3.SA,2015-02-25,0.8194,0.0236,0.3082,-0.0885,0.029500000000000002,17
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,23,Brazil,RAIL3.SA,2017-06-15,0.8179,0.0211,0.2109,-0.021,0.026375000000000003,18
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,24,Brazil,RENT3.SA,2015-04-02,0.8165,0.0185,-0.1736,-0.1809,0.023125,19
TRD_Brazil_7_P3_010,Brazil,7,P3,FLRY3.SA,2024-04-22,2024-04-23,25,Brazil,SUZB3.SA,2015-04-23,0.815,0.016,0.0065,0.0,0.02,20
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,6,US,ISRG,2014-04-16,0.8427,0.064,-0.0793,-0.1654,0.08,1
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,7,US,LMT,2014-05-06,0.8412,0.0615,0.0295,-0.0365,0.076875,2
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,8,US,META,2014-05-23,0.8398,0.0589,0.2155,-0.0196,0.07362500000000001,3
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,9,US,MSFT,2014-06-12,0.8383,0.0564,0.1654,-0.0071,0.07050000000000001,4
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,10,US,NOC,2014-07-01,0.8369,0.0539,0.1001,-0.0183,0.067375,5
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,11,US,NVDA,2014-07-21,0.8354,0.0514,-0.0568,-0.092,0.06425,6
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,12,US,ORCL,2014-08-07,0.834,0.0488,-0.0065,-0.0943,0.061000000000000006,7
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,13,US,REGN,2014-08-26,0.8325,0.0463,0.1573,-0.096,0.057875,8
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,14,US,V,2014-09-15,0.831,0.0438,0.1986,-0.0906,0.05475,9
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,15,Brazil,B3SA3.SA,2014-10-10,0.8296,0.0413,-0.2192,-0.2749,0.05162500000000001,10
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,16,Brazil,EQTL3.SA,2014-10-29,0.8281,0.0387,0.0969,-0.0255,0.048375,11
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,17,Brazil,FLRY3.SA,2014-11-17,0.8267,0.0362,-0.0622,-0.1402,0.045250000000000005,12
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,18,Brazil,ITUB4.SA,2014-12-05,0.8252,0.0337,-0.0578,-0.1358,0.042125,13
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,19,Brazil,KLBN11.SA,2016-01-22,0.8237,0.0312,-0.0672,-0.2152,0.039,14
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,20,Brazil,LREN3.SA,2015-01-16,0.8223,0.0286,0.2549,-0.0578,0.035750000000000004,15
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,21,Brazil,MGLU3.SA,2015-02-04,0.8208,0.0261,-0.2148,-0.2527,0.03262500000000001,16
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,22,Brazil,PETR4.SA,2015-02-25,0.8194,0.0236,0.3457,-0.1319,0.029500000000000002,17
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,23,Brazil,RADL3.SA,2015-03-16,0.8179,0.0211,0.4412,-0.0234,0.026375000000000003,18
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,24,Brazil,RAIL3.SA,2017-07-04,0.8165,0.0185,0.3817,-0.0171,0.023125,19
TRD_Brazil_7_P3_011,Brazil,7,P3,WEGE3.SA,2024-06-10,2024-06-11,25,Brazil,RENT3.SA,2015-04-23,0.815,0.016,-0.2476,-0.2585,0.02,20
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,6,US,ISRG,2014-04-16,0.8427,0.064,-0.0793,-0.1654,0.08,1
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,7,US,LMT,2014-05-06,0.8412,0.0615,0.0295,-0.0365,0.076875,2
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,8,US,META,2014-05-23,0.8398,0.0589,0.2155,-0.0196,0.07362500000000001,3
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,9,US,MSFT,2014-06-12,0.8383,0.0564,0.1654,-0.0071,0.07050000000000001,4
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,10,US,NOC,2014-07-01,0.8369,0.0539,0.1001,-0.0183,0.067375,5
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,11,US,NVDA,2014-07-21,0.8354,0.0514,-0.0568,-0.092,0.06425,6
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,12,US,ORCL,2014-08-07,0.834,0.0488,-0.0065,-0.0943,0.061000000000000006,7
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,13,US,REGN,2014-08-26,0.8325,0.0463,0.1573,-0.096,0.057875,8
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,14,US,V,2014-09-15,0.831,0.0438,0.1986,-0.0906,0.05475,9
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,15,Brazil,B3SA3.SA,2014-10-10,0.8296,0.0413,-0.2192,-0.2749,0.05162500000000001,10
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,16,Brazil,EQTL3.SA,2014-10-29,0.8281,0.0387,0.0969,-0.0255,0.048375,11
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,17,Brazil,FLRY3.SA,2014-11-17,0.8267,0.0362,-0.0622,-0.1402,0.045250000000000005,12
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,18,Brazil,ITUB4.SA,2014-12-05,0.8252,0.0337,-0.0578,-0.1358,0.042125,13
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,19,Brazil,KLBN11.SA,2016-01-22,0.8237,0.0312,-0.0672,-0.2152,0.039,14
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,20,Brazil,MGLU3.SA,2015-01-16,0.8223,0.0286,-0.3093,-0.3392,0.035750000000000004,15
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,21,Brazil,PETR4.SA,2015-02-04,0.8208,0.0261,0.3743,-0.1856,0.03262500000000001,16
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,22,Brazil,RADL3.SA,2015-02-25,0.8194,0.0236,0.3082,-0.0885,0.029500000000000002,17
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,23,Brazil,RAIL3.SA,2017-06-15,0.8179,0.0211,0.2109,-0.021,0.026375000000000003,18
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,24,Brazil,RENT3.SA,2015-04-02,0.8165,0.0185,-0.1736,-0.1809,0.023125,19
TRD_Brazil_7_P3_012,Brazil,7,P3,LREN3.SA,2024-07-02,2024-07-03,25,Brazil,SUZB3.SA,2015-04-23,0.815,0.016,0.0065,0.0,0.02,20
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,6,US,ISRG,2014-04-16,0.8427,0.064,-0.0793,-0.1654,0.08,1
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,7,US,LMT,2014-05-06,0.8412,0.0615,0.0295,-0.0365,0.076875,2
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,8,US,META,2014-05-23,0.8398,0.0589,0.2155,-0.0196,0.07362500000000001,3
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,9,US,MSFT,2014-06-12,0.8383,0.0564,0.1654,-0.0071,0.07050000000000001,4
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,10,US,NOC,2014-07-01,0.8369,0.0539,0.1001,-0.0183,0.067375,5
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,11,US,NVDA,2014-07-21,0.8354,0.0514,-0.0568,-0.092,0.06425,6
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,12,US,ORCL,2014-08-07,0.834,0.0488,-0.0065,-0.0943,0.061000000000000006,7
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,13,US,REGN,2014-08-26,0.8325,0.0463,0.1573,-0.096,0.057875,8
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,14,US,V,2014-09-15,0.831,0.0438,0.1986,-0.0906,0.05475,9
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,15,Brazil,B3SA3.SA,2014-10-10,0.8296,0.0413,-0.2192,-0.2749,0.05162500000000001,10
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,16,Brazil,EQTL3.SA,2014-10-29,0.8281,0.0387,0.0969,-0.0255,0.048375,11
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,17,Brazil,FLRY3.SA,2014-11-17,0.8267,0.0362,-0.0622,-0.1402,0.045250000000000005,12
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,18,Brazil,ITUB4.SA,2014-12-05,0.8252,0.0337,-0.0578,-0.1358,0.042125,13
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,19,Brazil,KLBN11.SA,2016-01-22,0.8237,0.0312,-0.0672,-0.2152,0.039,14
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,20,Brazil,LREN3.SA,2015-01-16,0.8223,0.0286,0.2549,-0.0578,0.035750000000000004,15
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,21,Brazil,MGLU3.SA,2015-02-04,0.8208,0.0261,-0.2148,-0.2527,0.03262500000000001,16
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,22,Brazil,PETR4.SA,2015-02-25,0.8194,0.0236,0.3457,-0.1319,0.029500000000000002,17
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,23,Brazil,RADL3.SA,2015-03-16,0.8179,0.0211,0.4412,-0.0234,0.026375000000000003,18
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,24,Brazil,RAIL3.SA,2017-07-04,0.8165,0.0185,0.3817,-0.0171,0.023125,19
TRD_Brazil_7_P3_013,Brazil,7,P3,VALE3.SA,2024-07-22,2024-07-23,25,Brazil,RENT3.SA,2015-04-23,0.815,0.016,-0.2476,-0.2585,0.02,20
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,6,US,ISRG,2014-04-16,0.8427,0.064,-0.0793,-0.1654,0.08,1
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,7,US,LMT,2014-05-06,0.8412,0.0615,0.0295,-0.0365,0.076875,2
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,8,US,META,2014-05-23,0.8398,0.0589,0.2155,-0.0196,0.07362500000000001,3
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,9,US,MSFT,2014-06-12,0.8383,0.0564,0.1654,-0.0071,0.07050000000000001,4
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,10,US,NOC,2014-07-01,0.8369,0.0539,0.1001,-0.0183,0.067375,5
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,11,US,NVDA,2014-07-21,0.8354,0.0514,-0.0568,-0.092,0.06425,6
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,12,US,ORCL,2014-08-07,0.834,0.0488,-0.0065,-0.0943,0.061000000000000006,7
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,13,US,REGN,2014-08-26,0.8325,0.0463,0.1573,-0.096,0.057875,8
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,14,US,V,2014-09-15,0.831,0.0438,0.1986,-0.0906,0.05475,9
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,15,Brazil,B3SA3.SA,2014-10-10,0.8296,0.0413,-0.2192,-0.2749,0.05162500000000001,10
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,16,Brazil,EQTL3.SA,2014-10-29,0.8281,0.0387,0.0969,-0.0255,0.048375,11
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,17,Brazil,FLRY3.SA,2014-11-17,0.8267,0.0362,-0.0622,-0.1402,0.045250000000000005,12
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,18,Brazil,ITUB4.SA,2014-12-05,0.8252,0.0337,-0.0578,-0.1358,0.042125,13
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,19,Brazil,KLBN11.SA,2016-01-22,0.8237,0.0312,-0.0672,-0.2152,0.039,14
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,20,Brazil,LREN3.SA,2015-01-16,0.8223,0.0286,0.2549,-0.0578,0.035750000000000004,15
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,21,Brazil,MGLU3.SA,2015-02-04,0.8208,0.0261,-0.2148,-0.2527,0.03262500000000001,16
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,22,Brazil,PETR4.SA,2015-02-25,0.8194,0.0236,0.3457,-0.1319,0.029500000000000002,17
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,23,Brazil,RADL3.SA,2015-03-16,0.8179,0.0211,0.4412,-0.0234,0.026375000000000003,18
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,24,Brazil,RAIL3.SA,2017-07-04,0.8165,0.0185,0.3817,-0.0171,0.023125,19
TRD_Brazil_7_P3_014,Brazil,7,P3,TOTS3.SA,2024-09-05,2024-09-06,25,Brazil,RENT3.SA,2015-04-23,0.815,0.016,-0.2476,-0.2585,0.02,20
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,6,US,ISRG,2014-04-16,0.8427,0.064,-0.0793,-0.1654,0.08,1
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,7,US,LMT,2014-05-06,0.8412,0.0615,0.0295,-0.0365,0.076875,2
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,8,US,META,2014-05-23,0.8398,0.0589,0.2155,-0.0196,0.07362500000000001,3
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,9,US,MSFT,2014-06-12,0.8383,0.0564,0.1654,-0.0071,0.07050000000000001,4
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,10,US,NOC,2014-07-01,0.8369,0.0539,0.1001,-0.0183,0.067375,5
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,11,US,NVDA,2014-07-21,0.8354,0.0514,-0.0568,-0.092,0.06425,6
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,12,US,ORCL,2014-08-07,0.834,0.0488,-0.0065,-0.0943,0.061000000000000006,7
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,13,US,REGN,2014-08-26,0.8325,0.0463,0.1573,-0.096,0.057875,8
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,14,US,V,2014-09-15,0.831,0.0438,0.1986,-0.0906,0.05475,9
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,15,Brazil,B3SA3.SA,2014-10-10,0.8296,0.0413,-0.2192,-0.2749,0.05162500000000001,10
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,16,Brazil,EQTL3.SA,2014-10-29,0.8281,0.0387,0.0969,-0.0255,0.048375,11
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,17,Brazil,FLRY3.SA,2014-11-17,0.8267,0.0362,-0.0622,-0.1402,0.045250000000000005,12
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,18,Brazil,ITUB4.SA,2014-12-05,0.8252,0.0337,-0.0578,-0.1358,0.042125,13
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,19,Brazil,KLBN11.SA,2016-01-22,0.8237,0.0312,-0.0672,-0.2152,0.039,14
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,20,Brazil,LREN3.SA,2015-01-16,0.8223,0.0286,0.2549,-0.0578,0.035750000000000004,15
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,21,Brazil,PETR4.SA,2015-02-04,0.8208,0.0261,0.3743,-0.1856,0.03262500000000001,16
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,22,Brazil,RADL3.SA,2015-02-25,0.8194,0.0236,0.3082,-0.0885,0.029500000000000002,17
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,23,Brazil,RAIL3.SA,2017-06-15,0.8179,0.0211,0.2109,-0.021,0.026375000000000003,18
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,24,Brazil,RENT3.SA,2015-04-02,0.8165,0.0185,-0.1736,-0.1809,0.023125,19
TRD_Brazil_7_P3_015,Brazil,7,P3,MGLU3.SA,2024-09-27,2024-09-30,25,Brazil,SUZB3.SA,2015-04-23,0.815,0.016,0.0065,0.0,0.02,20
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,6,US,ISRG,2014-04-16,0.8427,0.064,-0.0793,-0.1654,0.08,1
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,7,US,LMT,2014-05-06,0.8412,0.0615,0.0295,-0.0365,0.076875,2
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,8,US,META,2014-05-23,0.8398,0.0589,0.2155,-0.0196,0.07362500000000001,3
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,9,US,MSFT,2014-06-12,0.8383,0.0564,0.1654,-0.0071,0.07050000000000001,4
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,10,US,NOC,2014-07-01,0.8369,0.0539,0.1001,-0.0183,0.067375,5
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,11,US,NVDA,2014-07-21,0.8354,0.0514,-0.0568,-0.092,0.06425,6
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,12,US,ORCL,2014-08-07,0.834,0.0488,-0.0065,-0.0943,0.061000000000000006,7
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,13,US,REGN,2014-08-26,0.8325,0.0463,0.1573,-0.096,0.057875,8
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,14,US,V,2014-09-15,0.831,0.0438,0.1986,-0.0906,0.05475,9
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,15,Brazil,B3SA3.SA,2014-10-10,0.8296,0.0413,-0.2192,-0.2749,0.05162500000000001,10
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,16,Brazil,EQTL3.SA,2014-10-29,0.8281,0.0387,0.0969,-0.0255,0.048375,11
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,17,Brazil,FLRY3.SA,2014-11-17,0.8267,0.0362,-0.0622,-0.1402,0.045250000000000005,12
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,18,Brazil,ITUB4.SA,2014-12-05,0.8252,0.0337,-0.0578,-0.1358,0.042125,13
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,19,Brazil,KLBN11.SA,2016-01-22,0.8237,0.0312,-0.0672,-0.2152,0.039,14
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,20,Brazil,LREN3.SA,2015-01-16,0.8223,0.0286,0.2549,-0.0578,0.035750000000000004,15
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,21,Brazil,MGLU3.SA,2015-02-04,0.8208,0.0261,-0.2148,-0.2527,0.03262500000000001,16
TRD_Brazil_7_P3_016,Brazil,7,P3,RADL3.SA,2024-10-17,2024-10-18,22,Brazil,PETR4.SA,2015-02-25,0.8194,0.0236,0.3457,-0.1319,0.029500000000000002,17
