sample_id,market,ticker,sequence_start_date,sequence_end_date,target_252_maturity_date,split_cutoff_date,label_horizon_exceeds_cutoff,purged,status
SPL_00888,US,AAPL,2019-10-22,2020-01-17,2021-01-04,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00889,US,AAPL,2019-10-24,2020-01-21,2021-01-07,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00890,US,AAPL,2019-10-28,2020-01-23,2021-01-09,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00891,US,AAPL,2019-10-30,2020-01-27,2021-01-12,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00892,US,AAPL,2019-11-01,2020-01-29,2021-01-15,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00893,US,AAPL,2019-11-05,2020-01-31,2021-01-18,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00894,US,AAPL,2019-11-07,2020-02-04,2021-01-21,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00895,US,AAPL,2019-11-11,2020-02-06,2021-01-23,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00896,US,AAPL,2019-11-13,2020-02-10,2021-01-26,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00897,US,AAPL,2019-11-15,2020-02-12,2021-01-29,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00898,US,AAPL,2019-11-19,2020-02-14,2021-02-01,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00899,US,AAPL,2019-11-21,2020-02-18,2021-02-04,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00900,US,AAPL,2019-11-25,2020-02-20,2021-02-06,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00901,US,AAPL,2019-11-27,2020-02-24,2021-02-09,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00902,US,AAPL,2019-11-29,2020-02-26,2021-02-12,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00903,US,AAPL,2019-12-03,2020-02-28,2021-02-15,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00904,US,AAPL,2019-12-05,2020-03-03,2021-02-18,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00905,US,AAPL,2019-12-09,2020-03-05,2021-02-20,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00906,US,AAPL,2019-12-11,2020-03-09,2021-02-23,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00907,US,AAPL,2019-12-13,2020-03-11,2021-02-26,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00908,US,AAPL,2019-12-17,2020-03-13,2021-03-01,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00909,US,AAPL,2019-12-19,2020-03-17,2021-03-03,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00910,US,AAPL,2019-12-23,2020-03-19,2021-03-06,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00911,US,AAPL,2019-12-25,2020-03-23,2021-03-09,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00912,US,AAPL,2019-12-27,2020-03-25,2021-03-12,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00913,US,AAPL,2019-12-31,2020-03-27,2021-03-15,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00914,US,AAPL,2020-01-02,2020-03-31,2021-03-18,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00915,US,AAPL,2020-01-06,2020-04-02,2021-03-20,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00916,US,AAPL,2020-01-08,2020-04-06,2021-03-23,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00917,US,AAPL,2020-01-10,2020-04-08,2021-03-26,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00918,US,AAPL,2020-01-14,2020-04-10,2021-03-29,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00919,US,AAPL,2020-01-16,2020-04-14,2021-04-01,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00920,US,AAPL,2020-01-20,2020-04-16,2021-04-03,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00921,US,AAPL,2020-01-22,2020-04-20,2021-04-06,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00922,US,AAPL,2020-01-24,2020-04-22,2021-04-09,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00923,US,AAPL,2020-01-28,2020-04-24,2021-04-12,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00924,US,AAPL,2020-01-30,2020-04-28,2021-04-15,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00925,US,AAPL,2020-02-03,2020-04-30,2021-04-17,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00926,US,AAPL,2020-02-05,2020-05-04,2021-04-20,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00927,US,AAPL,2020-02-07,2020-05-06,2021-04-23,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00928,US,AAPL,2020-02-11,2020-05-08,2021-04-26,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00929,US,AAPL,2020-02-13,2020-05-12,2021-04-28,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00930,US,AAPL,2020-02-17,2020-05-14,2021-05-01,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00931,US,AAPL,2020-02-19,2020-05-18,2021-05-04,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00932,US,AAPL,2020-02-21,2020-05-20,2021-05-07,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00933,US,AAPL,2020-02-25,2020-05-22,2021-05-10,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00934,US,AAPL,2020-02-27,2020-05-26,2021-05-13,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00935,US,AAPL,2020-03-02,2020-05-28,2021-05-15,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00936,US,AAPL,2020-03-04,2020-06-01,2021-05-18,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00937,US,AAPL,2020-03-06,2020-06-03,2021-05-21,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00938,US,AAPL,2020-03-10,2020-06-05,2021-05-24,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00939,US,AAPL,2020-03-12,2020-06-09,2021-05-27,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00940,US,AAPL,2020-03-16,2020-06-11,2021-05-29,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00941,US,AAPL,2020-03-18,2020-06-15,2021-06-01,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00942,US,AAPL,2020-03-20,2020-06-17,2021-06-04,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00943,US,AAPL,2020-03-24,2020-06-19,2021-06-07,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00944,US,AAPL,2020-03-26,2020-06-23,2021-06-10,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00945,US,AAPL,2020-03-30,2020-06-25,2021-06-12,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00946,US,AAPL,2020-04-01,2020-06-29,2021-06-15,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00947,US,AAPL,2020-04-03,2020-07-01,2021-06-18,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00948,US,AAPL,2020-04-07,2020-07-03,2021-06-21,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00949,US,AAPL,2020-04-09,2020-07-07,2021-06-24,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00950,US,AAPL,2020-04-13,2020-07-09,2021-06-26,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00951,US,AAPL,2020-04-15,2020-07-13,2021-06-29,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00952,US,AAPL,2020-04-17,2020-07-15,2021-07-02,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00953,US,AAPL,2020-04-21,2020-07-17,2021-07-05,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00954,US,AAPL,2020-04-23,2020-07-21,2021-07-08,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00955,US,AAPL,2020-04-27,2020-07-23,2021-07-10,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00956,US,AAPL,2020-04-29,2020-07-27,2021-07-13,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00957,US,AAPL,2020-05-01,2020-07-29,2021-07-16,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00958,US,AAPL,2020-05-05,2020-07-31,2021-07-19,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00959,US,AAPL,2020-05-07,2020-08-04,2021-07-22,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00960,US,AAPL,2020-05-11,2020-08-06,2021-07-24,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00961,US,AAPL,2020-05-13,2020-08-10,2021-07-27,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00962,US,AAPL,2020-05-15,2020-08-12,2021-07-30,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00963,US,AAPL,2020-05-19,2020-08-14,2021-08-02,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00964,US,AAPL,2020-05-21,2020-08-18,2021-08-05,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00965,US,AAPL,2020-05-25,2020-08-20,2021-08-07,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00966,US,AAPL,2020-05-27,2020-08-24,2021-08-10,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00967,US,AAPL,2020-05-29,2020-08-26,2021-08-13,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00968,US,AAPL,2020-06-02,2020-08-28,2021-08-16,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00969,US,AAPL,2020-06-04,2020-09-01,2021-08-18,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00970,US,AAPL,2020-06-08,2020-09-03,2021-08-21,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00971,US,AAPL,2020-06-10,2020-09-07,2021-08-24,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00972,US,AAPL,2020-06-12,2020-09-09,2021-08-27,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00973,US,AAPL,2020-06-16,2020-09-11,2021-08-30,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00974,US,AAPL,2020-06-18,2020-09-15,2021-09-01,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00975,US,AAPL,2020-06-22,2020-09-17,2021-09-04,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00976,US,AAPL,2020-06-24,2020-09-21,2021-09-07,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00977,US,AAPL,2020-06-26,2020-09-23,2021-09-10,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00978,US,AAPL,2020-06-30,2020-09-25,2021-09-13,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00979,US,AAPL,2020-07-02,2020-09-29,2021-09-16,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00980,US,AAPL,2020-07-06,2020-10-01,2021-09-18,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00981,US,AAPL,2020-07-08,2020-10-05,2021-09-21,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00982,US,AAPL,2020-07-10,2020-10-07,2021-09-24,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00983,US,AAPL,2020-07-14,2020-10-09,2021-09-27,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00984,US,AAPL,2020-07-16,2020-10-13,2021-09-30,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00985,US,AAPL,2020-07-20,2020-10-15,2021-10-02,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00986,US,AAPL,2020-07-22,2020-10-19,2021-10-05,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00987,US,AAPL,2020-07-24,2020-10-21,2021-10-08,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00988,US,AAPL,2020-07-28,2020-10-23,2021-10-11,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00989,US,AAPL,2020-07-30,2020-10-27,2021-10-14,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00990,US,AAPL,2020-08-03,2020-10-29,2021-10-16,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00991,US,AAPL,2020-08-05,2020-11-02,2021-10-19,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00992,US,AAPL,2020-08-07,2020-11-04,2021-10-22,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00993,US,AAPL,2020-08-11,2020-11-06,2021-10-25,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00994,US,AAPL,2020-08-13,2020-11-10,2021-10-28,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00995,US,AAPL,2020-08-17,2020-11-12,2021-10-30,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00996,US,AAPL,2020-08-19,2020-11-16,2021-11-02,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00997,US,AAPL,2020-08-21,2020-11-18,2021-11-05,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00998,US,AAPL,2020-08-25,2020-11-20,2021-11-08,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_00999,US,AAPL,2020-08-27,2020-11-24,2021-11-11,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01000,US,AAPL,2020-08-31,2020-11-26,2021-11-13,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01001,US,AAPL,2020-09-02,2020-11-30,2021-11-16,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01002,US,AAPL,2020-09-04,2020-12-02,2021-11-19,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01003,US,AAPL,2020-09-08,2020-12-04,2021-11-22,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01004,US,AAPL,2020-09-10,2020-12-08,2021-11-25,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01005,US,AAPL,2020-09-14,2020-12-10,2021-11-27,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01006,US,AAPL,2020-09-16,2020-12-14,2021-11-30,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01007,US,AAPL,2020-09-18,2020-12-16,2021-12-03,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01008,US,AAPL,2020-09-22,2020-12-18,2021-12-06,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01009,US,AAPL,2020-09-24,2020-12-22,2021-12-09,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01010,US,AAPL,2020-09-28,2020-12-24,2021-12-11,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01011,US,AAPL,2020-09-30,2020-12-28,2021-12-14,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01012,US,AAPL,2020-10-02,2020-12-30,2021-12-17,2020-12-31,1,1,PURGED_CAUSAL_GUARD
SPL_01013,US,ADBE,2013-01-02,2013-04-01,2014-03-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_01014,US,ADBE,2013-01-04,2013-04-03,2014-03-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_01015,US,ADBE,2013-01-08,2013-04-05,2014-03-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_01016,US,ADBE,2013-01-10,2013-04-09,2014-03-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_01017,US,ADBE,2013-01-14,2013-04-11,2014-03-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_01018,US,ADBE,2013-01-16,2013-04-15,2014-04-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_01019,US,ADBE,2013-01-18,2013-04-17,2014-04-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_01020,US,ADBE,2013-01-22,2013-04-19,2014-04-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_01021,US,ADBE,2013-01-24,2013-04-23,2014-04-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_01022,US,ADBE,2013-01-28,2013-04-25,2014-04-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_01023,US,ADBE,2013-01-30,2013-04-29,2014-04-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_01024,US,ADBE,2013-02-01,2013-05-01,2014-04-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_01025,US,ADBE,2013-02-05,2013-05-03,2014-04-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_01026,US,ADBE,2013-02-07,2013-05-07,2014-04-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_01027,US,ADBE,2013-02-11,2013-05-09,2014-04-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_01028,US,ADBE,2013-02-13,2013-05-13,2014-04-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_01029,US,ADBE,2013-02-15,2013-05-15,2014-05-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_01030,US,ADBE,2013-02-19,2013-05-17,2014-05-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_01031,US,ADBE,2013-02-21,2013-05-21,2014-05-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_01032,US,ADBE,2013-02-25,2013-05-23,2014-05-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_01033,US,ADBE,2013-02-27,2013-05-27,2014-05-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_01034,US,ADBE,2013-03-01,2013-05-29,2014-05-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_01035,US,ADBE,2013-03-05,2013-05-31,2014-05-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_01036,US,ADBE,2013-03-07,2013-06-04,2014-05-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_01037,US,ADBE,2013-03-11,2013-06-06,2014-05-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_01038,US,ADBE,2013-03-13,2013-06-10,2014-05-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_01039,US,ADBE,2013-03-15,2013-06-12,2014-05-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_01040,US,ADBE,2013-03-19,2013-06-14,2014-06-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_01041,US,ADBE,2013-03-21,2013-06-18,2014-06-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_01042,US,ADBE,2013-03-25,2013-06-20,2014-06-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_01043,US,ADBE,2013-03-27,2013-06-24,2014-06-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_01044,US,ADBE,2013-03-29,2013-06-26,2014-06-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_01045,US,ADBE,2013-04-02,2013-06-28,2014-06-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_01046,US,ADBE,2013-04-04,2013-07-02,2014-06-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_01047,US,ADBE,2013-04-08,2013-07-04,2014-06-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_01048,US,ADBE,2013-04-10,2013-07-08,2014-06-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_01049,US,ADBE,2013-04-12,2013-07-10,2014-06-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_01050,US,ADBE,2013-04-16,2013-07-12,2014-07-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_01051,US,ADBE,2013-04-18,2013-07-16,2014-07-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_01052,US,ADBE,2013-04-22,2013-07-18,2014-07-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_01053,US,ADBE,2013-04-24,2013-07-22,2014-07-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_01054,US,ADBE,2013-04-26,2013-07-24,2014-07-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_01055,US,ADBE,2013-04-30,2013-07-26,2014-07-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_01056,US,ADBE,2013-05-02,2013-07-30,2014-07-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_01057,US,ADBE,2013-05-06,2013-08-01,2014-07-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_01058,US,ADBE,2013-05-08,2013-08-05,2014-07-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_01059,US,ADBE,2013-05-10,2013-08-07,2014-07-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_01060,US,ADBE,2013-05-14,2013-08-09,2014-07-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_01061,US,ADBE,2013-05-16,2013-08-13,2014-07-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_01062,US,ADBE,2013-05-20,2013-08-15,2014-08-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_01063,US,ADBE,2013-05-22,2013-08-19,2014-08-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_01064,US,ADBE,2013-05-24,2013-08-21,2014-08-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_01065,US,ADBE,2013-05-28,2013-08-23,2014-08-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_01066,US,ADBE,2013-05-30,2013-08-27,2014-08-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_01067,US,ADBE,2013-06-03,2013-08-29,2014-08-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_01068,US,ADBE,2013-06-05,2013-09-02,2014-08-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_01069,US,ADBE,2013-06-07,2013-09-04,2014-08-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_01070,US,ADBE,2013-06-11,2013-09-06,2014-08-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_01071,US,ADBE,2013-06-13,2013-09-10,2014-08-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_01072,US,ADBE,2013-06-17,2013-09-12,2014-09-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_01073,US,ADBE,2013-06-19,2013-09-16,2014-09-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_01074,US,ADBE,2013-06-21,2013-09-18,2014-09-05,2020-12-31,0,0,RETAINED_TRAIN
SPL_01075,US,ADBE,2013-06-25,2013-09-20,2014-09-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_01076,US,ADBE,2013-06-27,2013-09-24,2014-09-11,2020-12-31,0,0,RETAINED_TRAIN
SPL_01077,US,ADBE,2013-07-01,2013-09-26,2014-09-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_01078,US,ADBE,2013-07-03,2013-09-30,2014-09-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_01079,US,ADBE,2013-07-05,2013-10-02,2014-09-19,2020-12-31,0,0,RETAINED_TRAIN
SPL_01080,US,ADBE,2013-07-09,2013-10-04,2014-09-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_01081,US,ADBE,2013-07-11,2013-10-08,2014-09-25,2020-12-31,0,0,RETAINED_TRAIN
SPL_01082,US,ADBE,2013-07-15,2013-10-10,2014-09-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_01083,US,ADBE,2013-07-17,2013-10-14,2014-10-01,2020-12-31,0,0,RETAINED_TRAIN
SPL_01084,US,ADBE,2013-07-19,2013-10-16,2014-10-03,2020-12-31,0,0,RETAINED_TRAIN
SPL_01085,US,ADBE,2013-07-23,2013-10-18,2014-10-07,2020-12-31,0,0,RETAINED_TRAIN
SPL_01086,US,ADBE,2013-07-25,2013-10-22,2014-10-09,2020-12-31,0,0,RETAINED_TRAIN
SPL_01087,US,ADBE,2013-07-29,2013-10-24,2014-10-13,2020-12-31,0,0,RETAINED_TRAIN
SPL_01088,US,ADBE,2013-07-31,2013-10-28,2014-10-15,2020-12-31,0,0,RETAINED_TRAIN
SPL_01089,US,ADBE,2013-08-02,2013-10-30,2014-10-17,2020-12-31,0,0,RETAINED_TRAIN
SPL_01090,US,ADBE,2013-08-06,2013-11-01,2014-10-21,2020-12-31,0,0,RETAINED_TRAIN
SPL_01091,US,ADBE,2013-08-08,2013-11-05,2014-10-23,2020-12-31,0,0,RETAINED_TRAIN
SPL_01092,US,ADBE,2013-08-12,2013-11-07,2014-10-27,2020-12-31,0,0,RETAINED_TRAIN
SPL_01093,US,ADBE,2013-08-14,2013-11-11,2014-10-29,2020-12-31,0,0,RETAINED_TRAIN
SPL_01094,US,ADBE,2013-08-16,2013-11-13,2014-10-31,2020-12-31,0,0,RETAINED_TRAIN
SPL_01095,US,ADBE,2013-08-20,2013-11-15,2014-11-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_01096,US,ADBE,2013-08-22,2013-11-19,2014-11-06,2020-12-31,0,0,RETAINED_TRAIN
SPL_01097,US,ADBE,2013-08-26,2013-11-21,2014-11-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_01098,US,ADBE,2013-08-28,2013-11-25,2014-11-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_01099,US,ADBE,2013-08-30,2013-11-27,2014-11-14,2020-12-31,0,0,RETAINED_TRAIN
SPL_01100,US,ADBE,2013-09-03,2013-11-29,2014-11-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_01101,US,ADBE,2013-09-05,2013-12-03,2014-11-20,2020-12-31,0,0,RETAINED_TRAIN
SPL_01102,US,ADBE,2013-09-09,2013-12-05,2014-11-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_01103,US,ADBE,2013-09-11,2013-12-09,2014-11-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_01104,US,ADBE,2013-09-13,2013-12-11,2014-11-28,2020-12-31,0,0,RETAINED_TRAIN
SPL_01105,US,ADBE,2013-09-17,2013-12-13,2014-12-02,2020-12-31,0,0,RETAINED_TRAIN
SPL_01106,US,ADBE,2013-09-19,2013-12-17,2014-12-04,2020-12-31,0,0,RETAINED_TRAIN
SPL_01107,US,ADBE,2013-09-23,2013-12-19,2014-12-08,2020-12-31,0,0,RETAINED_TRAIN
SPL_01108,US,ADBE,2013-09-25,2013-12-23,2014-12-10,2020-12-31,0,0,RETAINED_TRAIN
SPL_01109,US,ADBE,2013-09-27,2013-12-25,2014-12-12,2020-12-31,0,0,RETAINED_TRAIN
SPL_01110,US,ADBE,2013-10-01,2013-12-27,2014-12-16,2020-12-31,0,0,RETAINED_TRAIN
SPL_01111,US,ADBE,2013-10-03,2013-12-31,2014-12-18,2020-12-31,0,0,RETAINED_TRAIN
SPL_01112,US,ADBE,2013-10-07,2014-01-02,2014-12-22,2020-12-31,0,0,RETAINED_TRAIN
SPL_01113,US,ADBE,2013-10-09,2014-01-06,2014-12-24,2020-12-31,0,0,RETAINED_TRAIN
SPL_01114,US,ADBE,2013-10-11,2014-01-08,2014-12-26,2020-12-31,0,0,RETAINED_TRAIN
SPL_01115,US,ADBE,2013-10-15,2014-01-10,2014-12-30,2020-12-31,0,0,RETAINED_TRAIN
SPL_01116,US,ADBE,2013-10-17,2014-01-14,2015-01-01,2020-12-31,0,0,RETAINED_TRAIN
